strategy,generation_interval_ms,poll_interval_ms,long_poll_timeout_ms,request_started_at,response_received_at,request_latency_ms,data_age_ms,message_id,duplicate,missed_messages,http_status,response_bytes
sse,1000,,,1779049083613,1779049166726,-1,2,84,False,0,200,326
sse,1000,,,1779049083613,1779049167726,-1,1,85,False,0,200,322
sse,1000,,,1779049083613,1779049168728,-1,2,86,False,0,200,325
sse,1000,,,1779049083613,1779049169729,-1,1,87,False,0,200,326
sse,1000,,,1779049083613,1779049170730,-1,1,88,False,0,200,326
sse,1000,,,1779049083613,1779049171731,-1,1,89,False,0,200,326
sse,1000,,,1779049083613,1779049172734,-1,1,90,False,0,200,326
sse,1000,,,1779049083613,1779049173736,-1,1,91,False,0,200,326
sse,1000,,,1779049083613,1779049174737,-1,1,92,False,0,200,326
sse,1000,,,1779049083613,1779049175739,-1,2,93,False,0,200,325
sse,1000,,,1779049083613,1779049176739,-1,1,94,False,0,200,326
sse,1000,,,1779049083613,1779049177741,-1,1,95,False,0,200,328
sse,1000,,,1779049083613,1779049178742,-1,1,96,False,0,200,331
sse,1000,,,1779049083613,1779049179743,-1,1,97,False,0,200,326
sse,1000,,,1779049083613,1779049180744,-1,1,98,False,0,200,326
sse,1000,,,1779049083613,1779049181745,-1,1,99,False,0,200,323
sse,1000,,,1779049083613,1779049182747,-1,1,100,False,0,200,328
sse,1000,,,1779049083613,1779049183748,-1,1,101,False,0,200,328
sse,1000,,,1779049083613,1779049184749,-1,1,102,False,0,200,328
sse,1000,,,1779049083613,1779049185751,-1,1,103,False,0,200,328
sse,1000,,,1779049083613,1779049186752,-1,1,104,False,0,200,328
sse,1000,,,1779049083613,1779049187754,-1,1,105,False,0,200,328
sse,1000,,,1779049083613,1779049188755,-1,1,106,False,0,200,328
sse,1000,,,1779049083613,1779049189757,-1,2,107,False,0,200,328
sse,1000,,,1779049083613,1779049190758,-1,1,108,False,0,200,328
sse,1000,,,1779049083613,1779049191759,-1,1,109,False,0,200,328
sse,1000,,,1779049083613,1779049192759,-1,1,110,False,0,200,325
sse,1000,,,1779049083613,1779049193762,-1,1,111,False,0,200,328
sse,1000,,,1779049083613,1779049194764,-1,1,112,False,0,200,331
sse,1000,,,1779049083613,1779049195766,-1,2,113,False,0,200,328
sse,1000,,,1779049083613,1779049196767,-1,1,114,False,0,200,328
sse,1000,,,1779049083613,1779049197768,-1,2,115,False,0,200,328
sse,1000,,,1779049083613,1779049198769,-1,1,116,False,0,200,328
sse,1000,,,1779049083613,1779049199770,-1,1,117,False,0,200,328
sse,1000,,,1779049083613,1779049200772,-1,1,118,False,0,200,334
sse,1000,,,1779049083613,1779049201774,-1,1,119,False,0,200,328
sse,1000,,,1779049083613,1779049202776,-1,2,120,False,0,200,328
